order_id,user_id,status,gender,created_at,returned_at,shipped_at,delivered_at,num_of_item,order_total
33827,2757,Complete,F,2020-06-24 11:18:59,,2020-06-26 11:18:59,2020-07-02 11:18:59,3,263.3
33828,7183,Complete,F,2023-10-22 12:13:12,,2023-10-25 12:13:12,2023-11-01 12:13:12,2,377.86
33829,309,Processing,M,2022-11-11 05:04:40,,,,1,93.77
33830,6945,Complete,M,2023-08-10 23:50:35,,2023-08-11 23:50:35,2023-08-18 23:50:35,1,81.8
33831,7840,Complete,M,2023-12-22 11:56:25,,2023-12-24 11:56:25,2023-12-29 11:56:25,2,434.46
33832,4992,Complete,M,2024-04-09 19:56:12,,2024-04-10 19:56:12,2024-04-16 19:56:12,2,951.78
33833,5017,Complete,F,2023-02-08 02:29:27,,2023-02-10 02:29:27,2023-02-12 02:29:27,2,462.87
33834,4545,Cancelled,M,2023-08-10 17:52:52,,,,2,541.68
33835,2416,Complete,F,2024-09-21 15:04:47,,2024-09-22 15:04:47,2024-09-25 15:04:47,3,444.9
33836,1921,Complete,F,2024-08-14 13:43:20,,2024-08-16 13:43:20,2024-08-22 13:43:20,1,120.26
33837,9994,Complete,M,2024-04-27 12:51:01,,2024-04-29 12:51:01,2024-05-01 12:51:01,1,182.32
33838,187,Complete,F,2023-03-25 20:51:56,,2023-03-28 20:51:56,2023-03-30 20:51:56,1,195.62
33839,6568,Complete,F,2024-12-14 17:48:40,,2024-12-16 17:48:40,2024-12-20 17:48:40,1,590.36
33840,1625,Complete,F,2023-06-24 05:43:35,,2023-06-27 05:43:35,2023-06-30 05:43:35,3,1501.79
33841,5855,Cancelled,F,2024-11-24 14:25:47,,,,5,1374.33
33842,598,Complete,M,2021-10-21 15:58:25,,2021-10-23 15:58:25,2021-10-25 15:58:25,3,1381.47
33843,8088,Complete,F,2024-01-02 21:18:12,,2024-01-05 21:18:12,2024-01-07 21:18:12,3,594.69
33844,8788,Returned,M,2023-03-07 08:05:34,2023-03-30 08:05:34,2023-03-10 08:05:34,2023-03-17 08:05:34,2,646.48
33845,1285,Cancelled,M,2022-08-06 12:41:43,,,,2,437.71
33846,5753,Shipped,M,2024-01-13 16:48:16,,2024-01-14 16:48:16,2024-01-16 16:48:16,1,52.28
33847,9336,Complete,F,2023-08-28 07:00:41,,2023-08-31 07:00:41,2023-09-03 07:00:41,2,659.05
33848,5544,Complete,F,2023-04-16 16:06:58,,2023-04-19 16:06:58,2023-04-26 16:06:58,2,811.8
33849,9389,Processing,M,2024-09-08 16:41:12,,,,5,1575.51
33850,370,Complete,M,2024-11-13 17:21:31,,2024-11-14 17:21:31,2024-11-18 17:21:31,3,618.0
33851,5252,Processing,M,2023-03-20 04:01:01,,,,1,40.45
33852,9644,Complete,M,2023-08-29 12:08:10,,2023-09-01 12:08:10,2023-09-03 12:08:10,2,151.39
33853,9314,Cancelled,F,2023-07-17 19:21:17,,,,2,483.74
33854,7402,Returned,M,2022-12-01 17:42:45,2023-01-01 17:42:45,2022-12-03 17:42:45,2022-12-09 17:42:45,6,1886.18
33855,2242,Complete,F,2024-11-13 01:22:02,,2024-11-14 01:22:02,2024-11-21 01:22:02,4,1179.35
33856,2831,Complete,M,2021-05-19 11:11:52,,2021-05-22 11:11:52,2021-05-25 11:11:52,3,833.37
33857,2607,Complete,M,2024-06-18 14:42:30,,2024-06-20 14:42:30,2024-06-23 14:42:30,1,537.26
33858,3954,Complete,F,2022-10-17 13:10:55,,2022-10-20 13:10:55,2022-10-27 13:10:55,2,334.44
33859,7556,Shipped,F,2024-10-15 02:38:07,,2024-10-17 02:38:07,2024-10-21 02:38:07,4,565.09
33860,1230,Shipped,F,2023-11-03 08:01:01,,2023-11-06 08:01:01,2023-11-08 08:01:01,1,458.47
33861,9576,Cancelled,M,2020-05-10 02:56:36,,,,2,152.38
33862,1453,Complete,M,2020-10-28 01:53:00,,2020-10-31 01:53:00,2020-11-06 01:53:00,1,416.11
33863,4191,Returned,F,2024-01-24 19:02:21,2024-02-09 19:02:21,2024-01-25 19:02:21,2024-02-01 19:02:21,1,358.93
33864,4926,Complete,M,2022-11-14 13:18:58,,2022-11-17 13:18:58,2022-11-20 13:18:58,3,1244.95
33865,9975,Processing,M,2023-05-16 01:08:02,,,,2,829.99
33866,6909,Processing,F,2021-08-03 15:02:43,,,,5,979.9
33867,6392,Complete,M,2023-08-21 11:46:04,,2023-08-23 11:46:04,2023-08-27 11:46:04,2,795.84
33868,6580,Complete,M,2024-09-30 08:12:00,,2024-10-01 08:12:00,2024-10-05 08:12:00,3,1272.86
33869,6127,Processing,F,2023-06-26 02:20:14,,,,2,539.13
33870,3532,Returned,F,2020-11-10 09:18:50,2020-12-03 09:18:50,2020-11-13 09:18:50,2020-11-19 09:18:50,3,790.34
33871,6551,Complete,M,2023-05-25 21:47:25,,2023-05-28 21:47:25,2023-06-04 21:47:25,1,65.95
33872,5154,Complete,F,2024-10-20 12:29:00,,2024-10-23 12:29:00,2024-10-29 12:29:00,3,597.37
33873,4653,Shipped,F,2023-02-05 11:43:30,,2023-02-06 11:43:30,2023-02-08 11:43:30,1,580.85
33874,4944,Returned,F,2023-11-04 16:32:09,2023-12-04 16:32:09,2023-11-07 16:32:09,2023-11-12 16:32:09,1,177.73
33875,4671,Complete,M,2023-08-03 18:58:38,,2023-08-05 18:58:38,2023-08-11 18:58:38,1,110.2
33876,9999,Complete,F,2024-11-25 09:59:48,,2024-11-27 09:59:48,2024-11-30 09:59:48,1,400.15
33877,5915,Complete,M,2024-12-02 21:34:52,,2024-12-04 21:34:52,2024-12-07 21:34:52,3,857.05
33878,1975,Complete,M,2022-02-20 15:55:14,,2022-02-21 15:55:14,2022-02-23 15:55:14,2,974.44
33879,2269,Processing,F,2023-01-20 15:19:11,,,,1,307.02
33880,5549,Cancelled,F,2023-08-17 22:16:32,,,,2,587.95
33881,2129,Cancelled,F,2023-09-28 03:07:23,,,,2,770.12
33882,7992,Complete,M,2024-01-18 11:42:15,,2024-01-20 11:42:15,2024-01-22 11:42:15,1,213.39
33883,5907,Cancelled,M,2022-02-18 05:23:09,,,,5,1148.75
33884,258,Shipped,M,2020-11-17 15:38:45,,2020-11-19 15:38:45,2020-11-25 15:38:45,1,101.57
33885,7291,Complete,M,2021-11-04 13:46:46,,2021-11-06 13:46:46,2021-11-11 13:46:46,6,1088.48
33886,2417,Complete,F,2024-04-24 05:26:48,,2024-04-26 05:26:48,2024-04-29 05:26:48,1,531.46
33887,1367,Complete,M,2023-12-29 15:17:03,,2024-01-01 15:17:03,2024-01-04 15:17:03,1,428.99
33888,9620,Returned,M,2021-11-23 02:12:40,2021-12-01 02:12:40,2021-11-26 02:12:40,2021-11-29 02:12:40,1,431.81
33889,6223,Complete,F,2024-10-15 05:26:31,,2024-10-17 05:26:31,2024-10-21 05:26:31,1,179.89
33890,6966,Shipped,F,2022-06-01 17:56:32,,2022-06-03 17:56:32,2022-06-10 17:56:32,2,645.35
33891,5361,Returned,F,2023-05-28 15:31:02,2023-06-03 15:31:02,2023-05-30 15:31:02,2023-06-02 15:31:02,2,872.65
33892,8009,Processing,M,2024-07-16 14:03:16,,,,1,416.42
33893,9653,Complete,M,2024-05-28 19:08:38,,2024-05-30 19:08:38,2024-06-02 19:08:38,1,179.94
33894,5747,Complete,F,2020-07-02 01:11:22,,2020-07-05 01:11:22,2020-07-10 01:11:22,1,225.7
33895,6074,Processing,F,2024-08-31 22:49:34,,,,3,1028.38
33896,926,Complete,F,2023-02-18 17:24:52,,2023-02-19 17:24:52,2023-02-23 17:24:52,5,1804.38
33897,1108,Complete,M,2021-12-09 21:44:55,,2021-12-10 21:44:55,2021-12-15 21:44:55,1,35.77
33898,9731,Complete,M,2023-07-13 21:46:55,,2023-07-16 21:46:55,2023-07-20 21:46:55,2,649.79
33899,7714,Returned,F,2021-07-19 11:32:10,2021-08-18 11:32:10,2021-07-20 11:32:10,2021-07-23 11:32:10,3,1270.18
33900,7796,Complete,M,2023-10-03 21:20:26,,2023-10-05 21:20:26,2023-10-10 21:20:26,2,200.67
33901,5388,Complete,F,2024-10-11 17:12:37,,2024-10-13 17:12:37,2024-10-17 17:12:37,1,383.12
33902,3241,Returned,F,2022-09-08 15:19:33,2022-10-04 15:19:33,2022-09-10 15:19:33,2022-09-14 15:19:33,2,512.85
33903,5788,Cancelled,M,2023-06-01 11:09:39,,,,4,864.57
33904,401,Complete,F,2024-03-13 06:12:05,,2024-03-14 06:12:05,2024-03-17 06:12:05,1,22.85
33905,3333,Shipped,M,2022-11-29 04:26:31,,2022-11-30 04:26:31,2022-12-06 04:26:31,2,1130.98
33906,4524,Cancelled,M,2024-07-29 16:52:32,,,,1,452.59
33907,1383,Complete,M,2024-09-02 12:54:43,,2024-09-04 12:54:43,2024-09-07 12:54:43,1,281.51
33908,2010,Complete,M,2024-04-13 18:15:19,,2024-04-15 18:15:19,2024-04-17 18:15:19,1,297.06
33909,2757,Complete,F,2022-08-04 22:20:58,,2022-08-06 22:20:58,2022-08-09 22:20:58,1,176.15
33910,2701,Complete,M,2024-03-25 04:50:22,,2024-03-26 04:50:22,2024-03-29 04:50:22,1,429.92
33911,6955,Complete,F,2023-04-18 08:55:42,,2023-04-20 08:55:42,2023-04-25 08:55:42,3,1090.72
33912,3512,Complete,F,2024-10-08 04:35:38,,2024-10-11 04:35:38,2024-10-13 04:35:38,3,751.04
33913,7542,Complete,M,2024-12-04 07:02:34,,2024-12-07 07:02:34,2024-12-10 07:02:34,4,1576.79
33914,5765,Complete,M,2021-10-22 09:52:15,,2021-10-23 09:52:15,2021-10-27 09:52:15,4,1014.65
33915,7789,Shipped,M,2023-09-05 23:29:54,,2023-09-08 23:29:54,2023-09-14 23:29:54,1,53.92
33916,5661,Complete,F,2022-09-16 06:42:49,,2022-09-18 06:42:49,2022-09-21 06:42:49,3,1105.34
33917,2898,Complete,M,2022-06-19 02:20:28,,2022-06-22 02:20:28,2022-06-27 02:20:28,2,202.9
33918,8533,Processing,F,2024-01-10 02:54:59,,,,1,298.11
33919,4888,Complete,F,2024-10-17 17:31:17,,2024-10-20 17:31:17,2024-10-22 17:31:17,6,2156.88
33920,8310,Shipped,F,2023-11-30 14:32:01,,2023-12-01 14:32:01,2023-12-05 14:32:01,2,627.26
33921,6207,Shipped,M,2020-09-24 14:42:26,,2020-09-25 14:42:26,2020-09-30 14:42:26,3,616.71
33922,7974,Complete,F,2023-09-30 06:01:31,,2023-10-02 06:01:31,2023-10-04 06:01:31,3,738.12
33923,1175,Complete,F,2021-09-24 07:44:41,,2021-09-27 07:44:41,2021-09-29 07:44:41,2,413.24
33924,6109,Processing,F,2024-12-23 03:36:19,,,,1,344.69
33925,1814,Processing,M,2023-07-17 08:30:44,,,,2,595.02
33926,812,Complete,F,2023-01-15 18:05:26,,2023-01-17 18:05:26,2023-01-24 18:05:26,2,374.9
33927,4811,Complete,M,2023-03-15 10:32:30,,2023-03-18 10:32:30,2023-03-24 10:32:30,2,482.93
33928,6077,Complete,M,2024-08-16 04:53:16,,2024-08-17 04:53:16,2024-08-23 04:53:16,1,204.87
33929,6836,Complete,F,2022-06-26 07:01:53,,2022-06-28 07:01:53,2022-07-04 07:01:53,1,207.07
33930,6878,Complete,M,2024-10-30 02:51:40,,2024-11-01 02:51:40,2024-11-03 02:51:40,1,284.43
33931,7189,Complete,M,2024-06-01 00:23:27,,2024-06-03 00:23:27,2024-06-05 00:23:27,2,76.25
33932,322,Complete,F,2024-05-23 10:28:06,,2024-05-24 10:28:06,2024-05-29 10:28:06,1,417.06
33933,6816,Shipped,F,2024-08-05 06:21:45,,2024-08-06 06:21:45,2024-08-10 06:21:45,1,304.8
33934,2430,Complete,M,2023-01-20 20:08:34,,2023-01-21 20:08:34,2023-01-25 20:08:34,1,257.13
33935,1185,Complete,M,2022-12-18 04:10:29,,2022-12-21 04:10:29,2022-12-25 04:10:29,1,464.95
33936,8178,Complete,F,2022-05-07 05:13:16,,2022-05-09 05:13:16,2022-05-15 05:13:16,3,985.93
33937,6115,Complete,M,2022-08-02 01:49:11,,2022-08-04 01:49:11,2022-08-10 01:49:11,2,1240.21
33938,805,Complete,M,2022-05-04 09:37:16,,2022-05-07 09:37:16,2022-05-13 09:37:16,1,605.99
33939,6309,Returned,F,2024-11-23 21:51:03,2024-12-05 21:51:03,2024-11-24 21:51:03,2024-11-29 21:51:03,3,1026.05
33940,6184,Complete,M,2023-12-19 16:55:52,,2023-12-22 16:55:52,2023-12-24 16:55:52,4,988.11
33941,3246,Complete,M,2024-10-26 20:35:19,,2024-10-28 20:35:19,2024-10-31 20:35:19,1,65.49
33942,4420,Complete,F,2024-01-11 22:21:54,,2024-01-14 22:21:54,2024-01-19 22:21:54,1,283.99
33943,8997,Complete,F,2024-07-20 18:25:59,,2024-07-22 18:25:59,2024-07-27 18:25:59,1,128.55
33944,5914,Shipped,F,2023-01-27 09:29:08,,2023-01-30 09:29:08,2023-02-05 09:29:08,2,728.15
33945,4364,Complete,F,2024-11-11 19:47:55,,2024-11-14 19:47:55,2024-11-19 19:47:55,1,401.07
33946,6655,Complete,M,2023-06-26 01:30:22,,2023-06-27 01:30:22,2023-07-01 01:30:22,1,141.61
33947,974,Shipped,F,2023-12-06 11:23:51,,2023-12-09 11:23:51,2023-12-14 11:23:51,4,1373.05
33948,9162,Complete,F,2023-07-27 09:14:38,,2023-07-30 09:14:38,2023-08-02 09:14:38,4,1702.5
33949,6898,Complete,F,2022-11-08 07:45:48,,2022-11-11 07:45:48,2022-11-15 07:45:48,1,375.03
33950,8354,Complete,M,2024-04-12 14:30:47,,2024-04-15 14:30:47,2024-04-20 14:30:47,3,437.72
33951,1627,Complete,M,2024-09-27 13:46:13,,2024-09-29 13:46:13,2024-10-01 13:46:13,1,353.23
33952,9944,Complete,M,2024-11-21 13:53:09,,2024-11-24 13:53:09,2024-12-01 13:53:09,1,394.41
33953,4897,Complete,F,2021-10-20 06:36:03,,2021-10-22 06:36:03,2021-10-29 06:36:03,1,215.16
33954,6376,Shipped,M,2024-02-03 06:54:02,,2024-02-06 06:54:02,2024-02-08 06:54:02,2,641.51
33955,9103,Shipped,F,2021-05-09 16:45:29,,2021-05-11 16:45:29,2021-05-13 16:45:29,1,489.71
33956,3801,Cancelled,F,2024-09-06 21:42:00,,,,1,437.44
33957,1838,Complete,F,2021-04-05 19:36:38,,2021-04-07 19:36:38,2021-04-10 19:36:38,1,501.14
33958,5328,Shipped,F,2021-02-21 16:20:02,,2021-02-24 16:20:02,2021-03-01 16:20:02,1,81.82
33959,7873,Complete,F,2024-10-09 23:07:34,,2024-10-12 23:07:34,2024-10-15 23:07:34,5,1180.33
33960,1484,Processing,M,2024-09-03 21:40:51,,,,3,746.48
33961,718,Complete,M,2021-12-06 14:06:30,,2021-12-07 14:06:30,2021-12-14 14:06:30,2,404.93
33962,5545,Returned,F,2022-10-07 10:47:54,2022-10-18 10:47:54,2022-10-08 10:47:54,2022-10-12 10:47:54,2,379.55
33963,7726,Complete,M,2024-12-05 01:31:21,,2024-12-07 01:31:21,2024-12-13 01:31:21,5,1186.76
33964,9360,Processing,F,2021-07-15 11:25:40,,,,2,868.58
33965,7240,Returned,M,2024-05-25 09:06:33,2024-06-13 09:06:33,2024-05-27 09:06:33,2024-06-03 09:06:33,4,1210.76
33966,9278,Shipped,M,2023-01-04 23:00:21,,2023-01-05 23:00:21,2023-01-09 23:00:21,2,461.19
33967,7025,Complete,F,2023-05-20 03:24:40,,2023-05-21 03:24:40,2023-05-27 03:24:40,1,148.22
33968,7830,Returned,M,2024-02-29 12:11:23,2024-03-29 12:11:23,2024-03-03 12:11:23,2024-03-10 12:11:23,1,405.99
33969,433,Complete,F,2022-10-09 07:32:11,,2022-10-12 07:32:11,2022-10-19 07:32:11,3,676.62
33970,3231,Complete,M,2023-05-02 19:36:55,,2023-05-05 19:36:55,2023-05-08 19:36:55,3,869.07
33971,8317,Returned,M,2024-03-30 12:44:19,2024-05-06 12:44:19,2024-04-02 12:44:19,2024-04-08 12:44:19,2,721.14
33972,7390,Processing,M,2023-12-01 07:36:47,,,,1,518.06
33973,5251,Returned,M,2024-07-16 04:47:45,2024-08-14 04:47:45,2024-07-18 04:47:45,2024-07-24 04:47:45,5,1096.37
33974,4314,Processing,F,2023-09-29 05:56:24,,,,3,1123.67
33975,7067,Complete,F,2024-03-02 21:19:43,,2024-03-05 21:19:43,2024-03-08 21:19:43,1,167.36
33976,4100,Complete,M,2024-03-24 17:15:59,,2024-03-26 17:15:59,2024-04-01 17:15:59,2,255.11
33977,4579,Complete,F,2022-12-16 19:01:09,,2022-12-18 19:01:09,2022-12-25 19:01:09,2,646.48
33978,6937,Complete,F,2021-12-02 15:16:50,,2021-12-04 15:16:50,2021-12-11 15:16:50,4,865.72
33979,8252,Returned,M,2023-11-21 13:22:00,2023-12-12 13:22:00,2023-11-23 13:22:00,2023-11-27 13:22:00,2,679.85
33980,9767,Complete,M,2022-06-19 18:43:29,,2022-06-21 18:43:29,2022-06-24 18:43:29,1,86.35
33981,4810,Complete,F,2021-01-20 16:01:15,,2021-01-22 16:01:15,2021-01-24 16:01:15,2,498.5
33982,2401,Complete,M,2023-10-12 09:18:48,,2023-10-15 09:18:48,2023-10-19 09:18:48,3,774.22
33983,1234,Complete,M,2022-03-31 05:22:52,,2022-04-01 05:22:52,2022-04-03 05:22:52,1,473.53
33984,8877,Complete,M,2024-08-11 15:12:15,,2024-08-14 15:12:15,2024-08-16 15:12:15,4,744.17
33985,8628,Shipped,F,2024-03-30 12:28:35,,2024-04-01 12:28:35,2024-04-07 12:28:35,2,306.52
33986,1791,Complete,M,2024-10-28 00:07:23,,2024-10-29 00:07:23,2024-11-01 00:07:23,1,359.88
33987,8128,Complete,F,2022-11-19 15:08:25,,2022-11-22 15:08:25,2022-11-24 15:08:25,2,422.6
33988,4430,Complete,F,2024-08-16 00:10:42,,2024-08-19 00:10:42,2024-08-21 00:10:42,1,46.38
33989,1698,Complete,F,2024-10-29 05:28:56,,2024-10-31 05:28:56,2024-11-07 05:28:56,2,768.78
33990,6232,Complete,M,2024-04-25 01:33:50,,2024-04-28 01:33:50,2024-05-04 01:33:50,1,183.48
33991,7357,Complete,M,2024-06-03 16:00:12,,2024-06-06 16:00:12,2024-06-13 16:00:12,2,707.53
33992,8069,Complete,M,2024-12-03 09:41:33,,2024-12-05 09:41:33,2024-12-10 09:41:33,3,775.78
33993,5993,Complete,F,2022-10-24 03:22:26,,2022-10-25 03:22:26,2022-10-27 03:22:26,1,315.74
33994,4682,Shipped,M,2024-08-03 21:33:55,,2024-08-06 21:33:55,2024-08-10 21:33:55,1,109.58
33995,8442,Complete,M,2023-05-27 00:47:10,,2023-05-29 00:47:10,2023-06-05 00:47:10,4,910.86
33996,2823,Complete,M,2024-08-16 21:10:00,,2024-08-18 21:10:00,2024-08-24 21:10:00,3,1182.66
33997,7284,Cancelled,F,2024-10-02 10:45:06,,,,1,401.96
33998,4628,Processing,F,2023-02-02 09:04:30,,,,1,55.29
33999,8212,Processing,F,2022-12-11 23:34:15,,,,2,552.59
34000,650,Complete,M,2024-01-07 18:51:40,,2024-01-09 18:51:40,2024-01-12 18:51:40,6,1543.82
34001,8264,Shipped,M,2022-09-20 00:07:45,,2022-09-22 00:07:45,2022-09-28 00:07:45,3,908.23
34002,2988,Complete,M,2024-02-01 21:21:24,,2024-02-04 21:21:24,2024-02-08 21:21:24,4,1199.35
34003,5029,Cancelled,M,2023-12-12 05:16:46,,,,1,85.2
34004,4307,Complete,M,2021-10-30 21:22:33,,2021-10-31 21:22:33,2021-11-04 21:22:33,3,223.2
34005,5988,Complete,M,2024-07-15 13:17:26,,2024-07-17 13:17:26,2024-07-23 13:17:26,2,741.48
34006,1135,Complete,F,2024-12-28 12:13:16,,2024-12-30 12:13:16,2025-01-05 12:13:16,2,368.69
34007,6331,Complete,M,2022-09-04 23:10:25,,2022-09-06 23:10:25,2022-09-08 23:10:25,1,139.69
34008,9146,Complete,M,2024-11-09 14:35:06,,2024-11-12 14:35:06,2024-11-16 14:35:06,4,1133.28
34009,2300,Shipped,M,2024-08-30 15:10:21,,2024-09-02 15:10:21,2024-09-06 15:10:21,2,430.82
34010,1055,Complete,M,2024-08-31 21:31:30,,2024-09-03 21:31:30,2024-09-08 21:31:30,1,78.1
34011,8534,Cancelled,M,2021-11-04 08:17:04,,,,3,581.54
34012,6597,Complete,M,2022-09-20 12:26:24,,2022-09-22 12:26:24,2022-09-24 12:26:24,2,696.94
34013,9376,Returned,M,2023-03-31 15:19:17,2023-04-04 15:19:17,2023-04-01 15:19:17,2023-04-03 15:19:17,1,210.31
34014,7456,Shipped,F,2023-07-04 22:37:50,,2023-07-05 22:37:50,2023-07-12 22:37:50,2,315.24
34015,6824,Returned,M,2024-10-10 19:18:33,2024-11-03 19:18:33,2024-10-13 19:18:33,2024-10-16 19:18:33,3,1250.77
34016,6171,Processing,F,2021-01-20 11:56:53,,,,2,235.42
34017,4778,Complete,M,2024-12-28 16:26:35,,2024-12-29 16:26:35,2025-01-03 16:26:35,1,46.85
34018,337,Complete,F,2023-09-15 12:52:23,,2023-09-17 12:52:23,2023-09-23 12:52:23,3,672.31
34019,9488,Complete,M,2024-04-26 00:16:34,,2024-04-27 00:16:34,2024-04-29 00:16:34,2,435.99
34020,6234,Complete,M,2021-08-31 13:58:38,,2021-09-02 13:58:38,2021-09-04 13:58:38,1,9.11
34021,1248,Complete,F,2022-07-10 20:01:55,,2022-07-11 20:01:55,2022-07-17 20:01:55,2,731.02
34022,2393,Complete,F,2021-06-03 07:05:37,,2021-06-05 07:05:37,2021-06-07 07:05:37,1,148.11
34023,1354,Complete,M,2022-08-21 16:02:55,,2022-08-24 16:02:55,2022-08-26 16:02:55,2,161.92
34024,9985,Complete,M,2023-10-23 09:28:24,,2023-10-25 09:28:24,2023-10-31 09:28:24,1,230.21
34025,8173,Cancelled,F,2021-05-06 02:35:05,,,,3,1185.57
34026,1244,Complete,M,2023-05-22 07:05:28,,2023-05-25 07:05:28,2023-05-28 07:05:28,1,372.71
34027,3085,Processing,M,2022-01-11 07:53:18,,,,2,414.1
34028,6245,Complete,M,2022-08-25 18:43:38,,2022-08-27 18:43:38,2022-09-01 18:43:38,4,944.05
34029,2869,Complete,F,2021-02-23 18:55:09,,2021-02-25 18:55:09,2021-02-27 18:55:09,3,885.17
34030,5931,Shipped,F,2024-12-10 22:07:57,,2024-12-11 22:07:57,2024-12-17 22:07:57,1,702.81
34031,7599,Complete,F,2023-02-06 22:42:52,,2023-02-07 22:42:52,2023-02-10 22:42:52,4,1429.52
34032,8043,Complete,F,2024-05-23 02:49:35,,2024-05-26 02:49:35,2024-05-31 02:49:35,3,1227.51
34033,3416,Cancelled,M,2024-11-19 17:54:52,,,,1,265.02
34034,3910,Complete,F,2023-07-22 13:55:09,,2023-07-23 13:55:09,2023-07-28 13:55:09,2,734.21
34035,7538,Complete,F,2023-08-28 04:22:44,,2023-08-30 04:22:44,2023-09-04 04:22:44,3,1417.08
34036,2175,Returned,F,2021-07-17 01:18:04,2021-08-16 01:18:04,2021-07-20 01:18:04,2021-07-27 01:18:04,1,188.34
34037,1092,Returned,F,2024-10-06 03:00:26,2024-10-17 03:00:26,2024-10-07 03:00:26,2024-10-10 03:00:26,5,1611.08
34038,9877,Complete,M,2024-04-27 07:07:37,,2024-04-30 07:07:37,2024-05-02 07:07:37,2,772.65
34039,5605,Cancelled,F,2021-08-19 14:34:26,,,,1,443.94
34040,7724,Returned,M,2021-07-14 12:55:00,2021-07-27 12:55:00,2021-07-17 12:55:00,2021-07-23 12:55:00,2,823.93
34041,9250,Complete,M,2024-01-27 22:43:30,,2024-01-29 22:43:30,2024-02-03 22:43:30,1,371.24
34042,7913,Processing,F,2023-10-17 13:44:47,,,,2,190.21
34043,4618,Complete,F,2022-08-12 08:12:03,,2022-08-13 08:12:03,2022-08-19 08:12:03,2,720.53
34044,6537,Complete,M,2024-07-18 18:45:08,,2024-07-21 18:45:08,2024-07-23 18:45:08,4,1083.05
34045,3227,Complete,M,2024-12-03 07:25:49,,2024-12-06 07:25:49,2024-12-12 07:25:49,2,754.61
34046,4738,Complete,F,2020-08-30 10:06:23,,2020-08-31 10:06:23,2020-09-02 10:06:23,4,923.11
34047,6080,Processing,F,2024-06-09 12:01:24,,,,1,79.7
34048,9126,Processing,M,2021-05-06 07:02:08,,,,1,79.0
34049,2849,Complete,F,2024-10-13 01:08:48,,2024-10-16 01:08:48,2024-10-18 01:08:48,1,194.6
34050,5622,Shipped,M,2023-07-01 18:23:02,,2023-07-04 18:23:02,2023-07-06 18:23:02,3,983.58
34051,6852,Complete,F,2023-10-16 21:59:34,,2023-10-19 21:59:34,2023-10-23 21:59:34,1,114.99
34052,6455,Processing,M,2024-03-17 22:04:16,,,,3,653.74
34053,5486,Processing,M,2024-03-16 20:33:36,,,,4,1286.22
34054,7589,Complete,M,2021-10-29 03:44:32,,2021-11-01 03:44:32,2021-11-04 03:44:32,2,717.69
34055,2731,Processing,F,2022-02-13 04:40:18,,,,1,231.63
34056,3169,Returned,F,2024-12-12 14:59:27,2025-01-08 14:59:27,2024-12-14 14:59:27,2024-12-21 14:59:27,6,2248.18
34057,8044,Complete,M,2022-07-26 01:29:41,,2022-07-29 01:29:41,2022-08-04 01:29:41,2,556.92
34058,9498,Cancelled,F,2024-09-09 11:47:21,,,,1,353.93
34059,314,Complete,M,2024-06-04 03:18:47,,2024-06-05 03:18:47,2024-06-07 03:18:47,4,1599.63
34060,1855,Returned,M,2024-08-29 02:18:17,2024-09-20 02:18:17,2024-08-30 02:18:17,2024-09-06 02:18:17,1,277.05
34061,3044,Complete,M,2024-12-15 15:54:48,,2024-12-17 15:54:48,2024-12-21 15:54:48,2,634.75
34062,1334,Processing,F,2024-03-30 13:01:04,,,,3,965.9
34063,1142,Complete,F,2024-05-03 07:54:56,,2024-05-04 07:54:56,2024-05-06 07:54:56,1,251.83
34064,8092,Complete,F,2024-07-17 04:25:39,,2024-07-18 04:25:39,2024-07-22 04:25:39,5,1803.0
34065,2826,Complete,M,2023-12-09 13:48:02,,2023-12-12 13:48:02,2023-12-16 13:48:02,1,286.49
34066,8878,Returned,M,2023-08-08 21:46:35,2023-08-23 21:46:35,2023-08-09 21:46:35,2023-08-15 21:46:35,3,739.24
34067,148,Cancelled,M,2022-09-12 01:52:38,,,,4,830.66
34068,5113,Complete,F,2020-11-03 20:20:22,,2020-11-06 20:20:22,2020-11-10 20:20:22,1,138.23
34069,3310,Complete,M,2024-02-05 23:32:05,,2024-02-07 23:32:05,2024-02-12 23:32:05,2,576.76
34070,5508,Returned,F,2022-12-04 10:38:11,2022-12-31 10:38:11,2022-12-07 10:38:11,2022-12-14 10:38:11,2,548.35
34071,44,Complete,M,2024-08-15 16:54:10,,2024-08-17 16:54:10,2024-08-23 16:54:10,1,450.29
34072,5918,Complete,F,2024-12-03 12:06:50,,2024-12-04 12:06:50,2024-12-07 12:06:50,2,377.23
34073,4257,Complete,M,2024-02-08 14:18:42,,2024-02-09 14:18:42,2024-02-12 14:18:42,3,829.57
34074,1995,Complete,M,2023-08-17 23:47:03,,2023-08-20 23:47:03,2023-08-27 23:47:03,2,401.75
34075,2043,Returned,F,2022-06-28 08:40:57,2022-07-31 08:40:57,2022-07-01 08:40:57,2022-07-07 08:40:57,1,634.84
34076,5117,Complete,F,2022-10-04 18:04:01,,2022-10-07 18:04:01,2022-10-12 18:04:01,2,774.43
34077,596,Shipped,M,2021-06-07 11:50:40,,2021-06-10 11:50:40,2021-06-12 11:50:40,2,381.58
34078,5209,Processing,F,2022-07-15 02:03:14,,,,3,955.05
